0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.3999999999999999,0.29999999999999993,0.19999999999999996,9.999999999999998e-2
1.9999999999999997e-2,0.1,0.2,0.30000000000000004,0.4,0.45999999999999996,0.3999999999999999,0.29999999999999993,0.19999999999999996,9.999999999999998e-2
3.2e-2,0.10400000000000001,0.2,0.30000000000000004,0.392,0.43599999999999994,0.3919999999999999,0.29999999999999993,0.19999999999999996,9.999999999999998e-2
3.9999999999999994e-2,0.10880000000000001,0.2008,0.2984,0.38239999999999996,0.41839999999999994,0.38239999999999985,0.29839999999999994,0.19999999999999996,9.999999999999998e-2
4.5759999999999995e-2,0.11344000000000001,0.20192,0.29568,0.37279999999999996,0.4039999999999999,0.37279999999999985,0.29551999999999995,0.19967999999999997,9.999999999999998e-2
5.0143999999999994e-2,0.1176,0.202976,0.292352,0.363616,0.3915199999999999,0.3635839999999999,0.29180799999999996,0.19891199999999995,9.993599999999998e-2
5.360639999999999e-2,0.12118400000000001,0.20377599999999998,0.28872960000000003,0.354944,0.38035199999999997,0.3548159999999999,0.28758399999999995,0.19769599999999996,9.974399999999997e-2
5.6400639999999995e-2,0.12418688,0.20424831999999998,0.28498176000000003,0.34678272,0.3701631999999999,0.3464768,0.28305279999999994,0.19608319999999996,9.938559999999998e-2
5.8677759999999995e-2,0.12664192,0.20438272,0.281195264,0.339098624,0.36074982399999994,0.33852928,0.2783436799999999,0.19413759999999997,9.884799999999998e-2
6.053504e-2,0.128597248,0.2041970688,0.2774134272,0.331848192,0.35197547519999994,0.3309362688,0.27353958399999995,0.19192089599999998,9.813631999999997e-2
6.20404736e-2,0.13010477056,0.20372037631999998,0.27365710848,0.32498669568,0.34374217728,0.32366477311999997,0.26869518336,0.18948771839999995,9.726597119999997e-2
6.3245238272e-2,0.13121503232,0.20298460159999998,0.269935679488,0.31847187456,0.335975600128,0.31668633599999996,0.26384760832,0.18688486195199996,9.625712639999998e-2
6.41901494272e-2,0.1319749873664,0.2020209033216,0.2662527029248,0.31226538065919995,0.3286170021888,0.3099764432896,0.2590228045824,0.18415186411519996,9.513124823039998e-2
6.49090871296e-2,0.1324272029696,0.20085808005119998,0.26260887855104,0.30633316941823996,0.32161856610304,0.30351382732800003,0.2542393442304,0.18132192903167996,9.390912176127998e-2
6.543089287168e-2,0.13260975521792,0.19952206433484798,0.259003577024512,0.30064539058176,0.314940539011072,0.297279878463488,0.249510757810176,0.17842285061734398,9.260985886310398e-2
